Show_id,Type,Title,Director,Country,Date_added,Release_year,Duration,Listed_in
7976,Movie,Secrets of Scotland Yard,Susannah Ward,India,4-22-2017,2013,55 min,Documentaries
7858,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,India,1-1-2020,2010,97 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
7859,Movie,Residente,René Pérez Joglar,India,1-1-2018,2017,97 min,"Documentaries, Music & Musicals"
7860,Movie,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger",India,9-26-2017,2016,94 min,Documentaries
7861,Movie,Return To The 36th Chamber,Chia-Liang Liu,India,8-16-2018,1980,97 min,"Action & Adventure, Comedies, International Movies"
7862,Movie,Revelations,Vijay Jayapal,India,3-1-2017,2016,118 min,"Dramas, International Movies"
7864,Movie,Revenge of the Green Dragons,"Andrew Lau Wai-Keung, Andrew Loo",India,7-21-2018,2014,95 min,"Action & Adventure, Dramas, Independent Movies"
7865,TV Show,Revolting Rhymes,"Jani Lachauer, Jakob Schuh",India,2-1-2018,2017,1 Season,"British TV Shows, Kids' TV"
7866,Movie,Revolutionary Road,Sam Mendes,India,11-1-2019,2008,120 min,"Dramas, Romantic Movies"
7867,Movie,Rezeta,Fernando Frías De La Parra,India,12-3-2016,2012,84 min,"Dramas, Independent Movies, International Movies"
7869,Movie,Righteous Kill,Jon Avnet,India,6-1-2019,2008,101 min,"Dramas, Thrillers"
7870,Movie,Ringan,Makarand Mane,India,5-1-2018,2015,103 min,"Dramas, International Movies"
7872,Movie,Rise of the Zombie,"Devaki Singh, Luke Kenny",India,12-15-2017,2013,83 min,"Horror Movies, International Movies"
7874,Movie,Rivaaz,Ashok Nanda,India,11-1-2017,2011,107 min,"Dramas, Independent Movies, International Movies"
7875,Movie,Road to Sangam,Amit Rai,India,12-31-2019,2010,136 min,"Dramas, Independent Movies, International Movies"
7876,Movie,Road to Yesterday,Ishaya Bako,India,7-1-2016,2015,96 min,"Dramas, International Movies"
7877,Movie,Roberto Saviano: Writing Under Police Protection,Pierfrancesco Diliberto,India,5-1-2018,2016,45 min,"Documentaries, International Movies"
7878,Movie,Robin Hood: The Rebellion,Nicholas Winter,India,5-1-2019,2018,92 min,"Action & Adventure, Independent Movies, International Movies"
7894,Movie,Roots,Shweta Basu Prasad,India,11-1-2017,2016,62 min,"Documentaries, International Movies, Music & Musicals"
7880,Movie,Rocky,John G. Avildsen,India,8-1-2019,1976,120 min,"Action & Adventure, Classic Movies, Dramas"
7881,Movie,Rocky II,Sylvester Stallone,India,8-1-2019,1979,119 min,"Dramas, Sports Movies"
7882,Movie,Rocky III,Sylvester Stallone,India,8-1-2019,1982,100 min,"Dramas, Sports Movies"
7883,Movie,Rocky IV,Sylvester Stallone,India,8-1-2019,1985,92 min,"Dramas, Sports Movies"
7884,Movie,Rocky V,John G. Avildsen,India,8-1-2019,1990,104 min,"Dramas, Sports Movies"
7885,Movie,Roger Corman's Death Race 2050,G.J. Echternkamp,India,1-17-2017,2017,93 min,"Action & Adventure, Sci-Fi & Fantasy"
7886,Movie,Roh's Beauty,Sameh Abdulaziz,India,4-19-2019,2014,98 min,"Dramas, International Movies"
7887,Movie,Roll Red Roll,Nancy Schwartzman,India,8-8-2019,2018,80 min,Documentaries
7888,Movie,Rolling Papers,Mitch Dickman,India,9-8-2017,2015,79 min,Documentaries
7889,Movie,Romeo Ranjha,Navaniat Singh,India,11-1-2017,2014,122 min,"Action & Adventure, Comedies, Music & Musicals"
7890,Movie,Room,Lenny Abrahamson,India,7-19-2018,2015,118 min,"Dramas, Independent Movies"
7891,Movie,Room for Rent,Matthew Atkinson,India,3-1-2019,2017,89 min,"Comedies, Independent Movies"
7892,Movie,Room on the Broom,"Max Lang, Jani Lachauer",India,7-1-2019,2012,26 min,"Children & Family Movies, Independent Movies"
7895,Movie,Rosemary's Baby,Roman Polanski,India,11-1-2019,1968,137 min,"Classic Movies, Horror Movies, Thrillers"
7896,Movie,Rounders,John Dahl,India,11-1-2019,1998,121 min,Dramas
7897,TV Show,Royal Pains,Jay Chandrasekhar,India,5-18-2017,2016,8 Seasons,"TV Comedies, TV Dramas"
7899,Movie,Rukh,Atanu Mukherjee,India,4-1-2018,2017,103 min,"Dramas, Independent Movies, International Movies"
7900,Movie,Rumble,R. Ellis Frazier,India,9-15-2017,2016,92 min,"Action & Adventure, Independent Movies"
7901,Movie,Rumble in the Bronx,Stanley Tong,India,11-1-2019,1995,89 min,"Action & Adventure, Comedies, International Movies"
7902,Movie,Rumor Has It,Rob Reiner,India,8-1-2019,2005,97 min,"Comedies, Romantic Movies"
7903,Movie,Run,Jeeva,India,3-1-2018,2004,134 min,"Action & Adventure, International Movies, Music & Musicals"
7904,Movie,Runaway Bride,Garry Marshall,India,12-1-2020,1999,116 min,"Comedies, Romantic Movies"
7905,Movie,Running for Grace,David L. Cunningham,India,6-19-2019,2018,110 min,"Dramas, Romantic Movies"
7906,Movie,Running Out Of Time,Chris Stokes,India,8-1-2019,2018,88 min,Thrillers
7908,Movie,Russell Madness,Robert Vince,India,5-10-2015,2015,93 min,"Children & Family Movies, Comedies, Sports Movies"
7910,Movie,Russell Peters: Notorious,Dave Higby,India,10-14-2013,2013,72 min,Stand-Up Comedy
7911,Movie,Rustom,Dharmendra Suresh Desai,India,1-6-2017,2016,141 min,"Dramas, International Movies"
7912,Movie,S Is for Stanley,Alex Infascelli,India,6-15-2017,2016,82 min,"Documentaries, International Movies"
7913,Movie,S.W.A.T.,Clark Johnson,India,1-1-2021,2003,117 min,Action & Adventure
7914,Movie,Saath Saath,Raman Kumar,India,12-31-2019,1982,118 min,"Dramas, Independent Movies, International Movies"
7915,Movie,Sacro GRA,Gianfranco Rosi,India,3-21-2017,2013,91 min,"Documentaries, International Movies"
7916,Movie,Sadece Sen,Hakan Yonat,India,3-10-2017,2014,105 min,"Dramas, International Movies, Romantic Movies"
7917,Movie,Sadie's Last Days on Earth,Michael Seater,India,8-22-2017,2016,94 min,"Comedies, Sci-Fi & Fantasy"
7918,Movie,Sadma,Balu Mahendra,India,12-31-2019,1983,137 min,"Dramas, International Movies, Romantic Movies"
7919,TV Show,Sadqay Tumhare,Ehtesham Uddin,India,12-15-2016,2014,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
7920,Movie,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",India,5-1-2017,2016,61 min,"Documentaries, International Movies"
7921,Movie,Safety Not Guaranteed,Colin Trevorrow,India,8-13-2020,2012,86 min,"Comedies, Independent Movies, Romantic Movies"
7922,Movie,Saheb Bibi Golaam,Pratim D. Gupta,India,1-1-2017,2016,118 min,"Dramas, International Movies"
7923,Movie,Sairat,Nagraj Manjule,India,4-1-2018,2016,173 min,"Dramas, International Movies, Romantic Movies"
7924,Movie,Sakhi,Sanjay Soorkar,India,2-15-2018,2007,152 min,"Dramas, International Movies, Music & Musicals"
7925,Movie,Salem: His Sister's Father,Mohamed Hamdy,India,6-22-2019,2014,99 min,"Dramas, International Movies"
7926,Movie,Samantaral,Partha Chakraborty,India,9-15-2018,2017,110 min,"Dramas, International Movies"
7927,Movie,Samarppanam,K. Gopinathan,India,3-1-2018,2017,116 min,"Dramas, International Movies"
7928,Movie,Sameer Abu Alneel,Amr Arafa,India,6-6-2019,2013,107 min,"Comedies, International Movies"
7929,Movie,Samson,"Bruce MacDonald, Gabriel Sabloff",India,12-14-2018,2018,109 min,"Action & Adventure, Dramas, Faith & Spirituality"
7931,Movie,San Pietro,John Huston,India,3-31-2017,1945,32 min,"Classic Movies, Documentaries"
7932,Movie,Sanai Choughade,Rajeev Patil,India,1-1-2018,2008,122 min,"Comedies, Dramas, International Movies"
7933,Movie,Sangam,Raj Kapoor,India,12-31-2019,1964,228 min,"Classic Movies, Dramas, International Movies"
7934,Movie,Santa Claws,Glenn Miller,India,11-17-2017,2014,86 min,"Children & Family Movies, Comedies"
7935,Movie,Santa's Apprentice,Luc Vinciguerra,India,12-20-2015,2010,72 min,Children & Family Movies
7936,Movie,Sarah's Key,Gilles Paquet-Brenner,India,9-21-2019,2010,102 min,"Dramas, International Movies"
7974,Movie,Secrets of Her Majesty's Secret Service,Kasia Uscinska,India,2-22-2017,2014,55 min,"Documentaries, International Movies"
7937,Movie,Sardaar ji,Rohit Jugraj,India,12-1-2017,2015,140 min,"Comedies, International Movies, Music & Musicals"
7938,Movie,Sardaarji 2,Rohit Jugraj,India,10-15-2017,2016,145 min,"Action & Adventure, Comedies, International Movies"
7939,Movie,Sarivar Sari,Gajendra Ahire,India,2-15-2018,2005,126 min,"Dramas, International Movies"
7940,Movie,Sarvopari Palakkaran,Venugopan,India,7-1-2018,2017,133 min,"Dramas, International Movies"
7941,Movie,Sat Sri Akal,Kamal Sahani,India,1-30-2019,2008,141 min,"Dramas, Faith & Spirituality, International Movies"
7942,Movie,Satan & Adam,V. Scott Balcerek,India,6-1-2019,2018,78 min,"Documentaries, Music & Musicals"
7944,Movie,Satrangi Re,Aditya Sarpotdar,India,3-15-2018,2012,150 min,"Dramas, International Movies, Music & Musicals"
7945,Movie,Satte Pe Satta,Raj N. Sippy,India,12-31-2019,1982,153 min,"Comedies, Cult Movies, Dramas"
7946,Movie,Saturday Church,Damon Cardasis,India,10-6-2020,2017,83 min,"Dramas, LGBTQ Movies"
7947,Movie,Savage Dog,Jesse V. Johnson,India,11-1-2017,2017,95 min,"Action & Adventure, Independent Movies"
7948,Movie,Savage Raghda,Mahmoud Karim,India,6-13-2019,2018,93 min,"Comedies, International Movies, Romantic Movies"
7950,Movie,Saving Mr. Banks,John Lee Hancock,India,3-2-2019,2013,126 min,"Comedies, Dramas"
7951,Movie,Saving Zoë,Jeffrey G. Hunt,India,1-15-2020,2019,95 min,Dramas
7952,Movie,Say When,Lynn Shelton,India,7-19-2018,2014,99 min,"Comedies, Dramas, Independent Movies"
7953,Movie,Scales: Mermaids Are Real,Kevan Peterson,India,1-23-2020,2017,93 min,Children & Family Movies
7955,Movie,Scandal in Sorrento,Dino Risi,India,11-13-2020,1955,93 min,"Classic Movies, Comedies, Independent Movies"
7975,Movie,Secrets of Highclere Castle,Vicky Matthews,India,2-22-2017,2013,54 min,"Documentaries, International Movies"
7956,Movie,Scary Movie,Keenen Ivory Wayans,India,1-1-2020,2000,88 min,"Comedies, Horror Movies"
7957,Movie,Scary Movie 5,Malcolm D. Lee,India,8-12-2020,2013,88 min,"Comedies, Horror Movies"
7958,Movie,Schindler's List,Steven Spielberg,India,4-1-2018,1993,195 min,"Classic Movies, Dramas"
7959,Movie,School Daze,Spike Lee,India,11-1-2020,1988,120 min,"Comedies, Dramas"
7960,Movie,Scooby-Doo on Zombie Island,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum",India,12-15-2019,1998,77 min,Children & Family Movies
7961,Movie,Scott Pilgrim vs. the World,Edgar Wright,India,9-16-2018,2010,112 min,"Action & Adventure, Comedies, Cult Movies"
7962,Movie,Scream 2,Wes Craven,India,10-1-2019,1997,121 min,Horror Movies
7963,Movie,Scream 3,Wes Craven,India,7-1-2019,2000,117 min,Horror Movies
7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,India,1-1-2020,2012,90 min,Action & Adventure
7965,Movie,Searching for Bobby Fischer,Steven Zaillian,India,12-7-2020,1993,110 min,"Children & Family Movies, Classic Movies, Dramas"
7966,Movie,Searching for Sugar Man,Malik Bendjelloul,India,12-1-2019,2012,86 min,"Documentaries, International Movies, Music & Musicals"
7967,Movie,Season of the Witch,Dominic Sena,India,4-26-2019,2011,95 min,"Action & Adventure, Sci-Fi & Fantasy"
7968,Movie,Secret,Jay Chou,India,7-1-2018,2007,101 min,"Dramas, International Movies, Music & Musicals"
7970,Movie,Secret in Their Eyes,Billy Ray,India,4-1-2018,2015,111 min,"Dramas, Thrillers"
7971,Movie,Secrets of Althorp - The Spencers,Kasia Uscinska,India,4-22-2017,2013,54 min,"Documentaries, International Movies"
7972,Movie,Secrets of Chatsworth,Susannah Ward,India,2-22-2017,2013,54 min,"Documentaries, International Movies"
7973,Movie,Secrets of Henry VIII's Palace: Hampton Court,Sam Taplin,India,2-22-2017,2013,54 min,"Documentaries, International Movies"
7978,Movie,Secrets of the Tower of London,Vicky Matthews,India,2-22-2017,2013,55 min,Documentaries
7979,Movie,Secrets of Underground London,"Vicky Matthews, Gareth Sacala",India,4-22-2017,2014,55 min,"Documentaries, International Movies"
7980,Movie,Secrets of Westminster,Louise Wardle,India,4-22-2017,2014,55 min,"Documentaries, International Movies"
7981,Movie,Sen Kimsin?,Ozan Açıktan,India,3-10-2017,2012,102 min,"Comedies, International Movies"
7982,Movie,Senna,Asif Kapadia,India,10-1-2019,2010,106 min,"Documentaries, International Movies, Sports Movies"
7984,Movie,"Septiembre, un llanto en silencio",Kenneth Müller,India,3-10-2018,2017,69 min,"Dramas, Independent Movies, International Movies"
7986,Movie,Set Up,Mike Gunther,India,1-10-2020,2011,85 min,Action & Adventure
7987,Movie,Sex and the City 2,Michael Patrick King,India,1-1-2021,2010,146 min,"Comedies, Dramas, Romantic Movies"
7988,Movie,Sex and the City: The Movie,Michael Patrick King,India,1-1-2021,2008,145 min,"Comedies, Dramas, Romantic Movies"
7989,Movie,Sex Doll,Sylvie Verheyde,India,7-10-2017,2016,103 min,"Dramas, International Movies, Romantic Movies"
7990,Movie,"Sexo, Pudor y Lagrimas",Antonio Serrano,India,12-15-2017,1999,111 min,"Comedies, Dramas, International Movies"
7991,Movie,SGT. Will Gardner,Max Martini,India,5-19-2019,2019,125 min,Dramas
7993,Movie,Shahanpan Dega Deva,Sudesh Manjrekar,India,1-1-2018,2011,115 min,"Comedies, International Movies"
7995,Movie,Shakti: The Power,Krishna Vamshi,India,3-1-2018,2002,168 min,"Dramas, International Movies, Thrillers"
7996,Movie,Shanghai,Dibakar Banerjee,India,3-1-2018,2012,109 min,"Dramas, Independent Movies, International Movies"
7997,Movie,Shararat,Gurudev Bhalla,India,3-1-2018,2002,148 min,"Comedies, International Movies, Music & Musicals"
7998,Movie,Shark Busters,Herman Yau,India,8-16-2018,2002,92 min,"Dramas, International Movies"
7999,Movie,Shark Night,David R. Ellis,India,11-2-2019,2011,91 min,Horror Movies
8000,Movie,Shaurya: It Takes Courage to Make Right... Right,Samar Khan,India,3-1-2018,2008,135 min,"Dramas, International Movies"
8002,Movie,Shelter,"Måns Mårlind, Björn Stein",India,12-29-2017,2010,112 min,"Horror Movies, Thrillers"
8004,Movie,Sherlock Holmes,Guy Ritchie,India,1-1-2021,2009,128 min,"Action & Adventure, Comedies"
8005,Movie,Shiva,Ram Gopal Varma,India,12-31-2019,1990,168 min,"Action & Adventure, Dramas, International Movies"
8006,Movie,Shopkins: Chef Club,Raymond McGrath,India,11-15-2018,2016,45 min,Movies
8007,Movie,Shopkins: Wild,"Adele K. Thomas, Richard Bailey",India,11-15-2018,2018,75 min,Movies
8008,Movie,Shopkins: World Vacation,Richard Bailey,India,11-15-2018,2017,71 min,Movies
8009,Movie,Shorgul,"Jitendra Tiwari, Pranav Singh",India,10-30-2018,2016,122 min,"Dramas, International Movies"
8010,Movie,Short Term 12,Destin Daniel Cretton,India,7-18-2019,2013,97 min,"Dramas, Independent Movies"
8011,Movie,Shorts,Robert Rodriguez,India,7-1-2019,2009,89 min,"Children & Family Movies, Comedies"
8012,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,Barney Clay,India,8-10-2017,2016,98 min,"Documentaries, Music & Musicals"
8013,Movie,Shuddhi,Adarsh Eshwarappa,India,3-1-2018,2017,115 min,"Dramas, International Movies, Thrillers"
8014,Movie,Shutter,"Banjong Pisanthanakun, Parkpoom Wongpoom",India,9-5-2018,2004,96 min,"Horror Movies, International Movies"
8015,Movie,Sicilian Ghost Story,"Fabio Grassadonia, Antonio Piazza",India,7-6-2019,2017,119 min,"Dramas, International Movies, Thrillers"
8017,Movie,Siddhant,Vivek Wagh,India,10-30-2018,2014,105 min,"Dramas, Independent Movies, International Movies"
8018,Movie,Silencer,Timothy Woodward Jr.,India,12-3-2018,2018,88 min,"Action & Adventure, Independent Movies"
8019,Movie,Silent Hill: Revelation,M.J. Bassett,India,12-13-2019,2012,94 min,Horror Movies
8020,Movie,Silicon Cowboys,Jason Cohen,India,4-1-2017,2016,77 min,Documentaries
8024,Movie,Singh Saab the Great,Anil Sharma,India,7-15-2017,2013,143 min,"Action & Adventure, Dramas, International Movies"
8025,Movie,Single,Raditya Dika,India,9-28-2018,2015,127 min,"Comedies, International Movies, Romantic Movies"
8026,Movie,Singularity,Robert Kouba,India,6-1-2018,2017,92 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy"
8027,Movie,Sinister Circle,Dorian Fernández-Moris,India,10-1-2019,2017,87 min,"Horror Movies, International Movies"
8028,Movie,Siren,Gregg Bishop,India,1-1-2020,2016,83 min,Horror Movies
8029,Movie,Sister Code,Corey Grant,India,2-14-2016,2015,95 min,"Comedies, Dramas, Romantic Movies"
8030,Movie,Skin Trade,Ekachai Uekrongtham,India,12-17-2018,2014,96 min,Action & Adventure
8033,Movie,Skiptrace,Renny Harlin,India,7-4-2019,2016,107 min,"Action & Adventure, Comedies"
8034,Movie,Sky on Fire,Ringo Lam,India,8-5-2017,2016,100 min,"Action & Adventure, International Movies"
8035,Movie,Skydancers,Fredric Lean,India,6-27-2018,2014,49 min,"Documentaries, Sports Movies"
8134,Movie,Survivors Guide to Prison,Matthew Cooke,India,5-24-2018,2017,103 min,Documentaries
8036,Movie,Skyline,"Colin Strause, Greg Strause",India,1-16-2019,2010,94 min,"Action & Adventure, Sci-Fi & Fantasy"
8037,Movie,Sleeping with Other People,Leslye Headland,India,10-2-2017,2015,101 min,"Comedies, Dramas, Independent Movies"
8038,Movie,Sleepover,Joe Nussbaum,India,3-1-2020,2004,89 min,"Comedies, Romantic Movies"
8039,Movie,Sling Blade,Billy Bob Thornton,India,11-1-2019,1996,135 min,"Dramas, Independent Movies"
8040,Movie,Sliver,Phillip Noyce,India,1-1-2020,1993,107 min,Thrillers
8042,Movie,Slow West,John Maclean,India,7-26-2018,2015,84 min,"Action & Adventure, Dramas, International Movies"
8043,Movie,Small Soldiers,Joe Dante,India,6-1-2019,1998,110 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
8044,Movie,Smart People,Noam Murro,India,7-12-2019,2008,95 min,"Comedies, Dramas, Independent Movies"
8046,Movie,SMOSH: The Movie,Alex Winter,India,9-22-2015,2015,83 min,Comedies
8047,Movie,Sniper: Special Ops,Fred Olen Ray,India,1-10-2020,2016,86 min,"Action & Adventure, Dramas"
8048,Movie,Socha Na Tha,Imtiaz Ali,India,7-1-2018,2005,137 min,"Comedies, International Movies, Romantic Movies"
8049,Movie,Social Animals,Jonathan Ignatius Green,India,3-19-2019,2018,87 min,Documentaries
8050,Movie,Soekarno,Hanung Bramantyo,India,1-5-2019,2013,142 min,"Dramas, International Movies"
8051,Movie,Solo Con Tu Pareja,Alfonso Cuarón,India,9-1-2018,1991,94 min,"Comedies, Independent Movies, International Movies"
8052,Movie,Solo: A Star Wars Story,Ron Howard,India,1-9-2019,2018,135 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
8053,Movie,Solo: A Star Wars Story (Spanish Version),Ron Howard,India,1-9-2019,2018,135 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
8054,Movie,Solomon Kane,Michael J. Bassett,India,2-15-2018,2009,104 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
8055,Movie,Some Freaks,Ian MacAllister-McDonald,India,12-18-2017,2017,97 min,"Dramas, Romantic Movies"
8056,Movie,Something's Gotta Give,Nancy Meyers,India,8-1-2019,2003,128 min,"Comedies, Romantic Movies"
8057,Movie,Son of a Gun,Julius Avery,India,7-19-2018,2014,109 min,"Action & Adventure, Dramas, Independent Movies"
8058,Movie,Sons of Ben,Jeffrey C. Bell,India,12-10-2016,2016,73 min,"Documentaries, Sports Movies"
